cust_id	cust_name
c02982688	videotron ltee
c02982695	videotron ltee
c02982710	videotron ltee
c02982761	videotron ltee
c02982819	videotron ltee
c02982822	videotron ltee
c02982843	videotron ltee
c02982852	videotron ltee
c03093417	eastlink hsi
c03102567	cac enr.
c03103042	services matrec inc
c03103777	integrator
c03103800	hypereleven inc.
c03104325	ciclano host
c03111894	fonds de solidarite des travailleurs du quebec (f.t.q.)
c03114277	business education council of niagara dsl
c03122385	videotron ltee
c03122392	videotron ltee
c03122402	videotron ltee
c03122411	videotron ltee
c03122434	videotron ltee
c03122447	videotron ltee
c03122455	videotron ltee
c03122458	videotron ltee
c03123228	the crescent school
c03132208	videotron ltee
c03171325	webprovise, inc.
c03188127	enmax envision
c03201741	1774799 ontario ltd  hampton inn
c03202488	look communications
c03207173	videotron ltee
c03207176	videotron ltee
c06795578	saskatchewan telecommunications
c06840984	coolservers ltd
c06843488	teabull asset timer ltd
c06848021	telus-hsia-gdfrbc01
c06849605	telus-hsia-ltbrab02
c06849671	telus-hsia-wlocab01
c06849678	telus-hsia-edtnabyg
c06849784	telus-hsia-ardrab02
c06849914	telus-hsia-olvrbc01
c06849967	telus-hsia-vancbc05
c06849970	telus-hsia-pavlbc01
c06849974	telus-hsia-bnvlab03
c06850081	telus-hsia-edtoaboq
c06850135	telus-hsia-whrkbc01
c06850196	telus-hsia-cmrsab06
c06850231	telus-hsia-wnfdbc02
c06850263	telus-hsia-wvcrbc01
c06850284	telus-hsia-wslrbc01
c06850292	telus-hsia-rcmdbc02
c06850320	telus-hsia-stalab01
c06850502	telus-hsia-ptcmbc02
c06850635	telus-hsia-clgrab61
c06850641	telus-hsia-edtnabzs
c06850644	telus-hsia-clgrab10
c06850794	telus-hsia-srrybc01
c06850837	telus-hsia-rddrab01
c06850863	telus-hsia-clgrab02
c06851047	telus-hsia-edtpabjx
c06851095	telus-hsia-cchrab01
c06858344	private customer
c06879713	tbd
c06879715	max auto supply
c06879779	pgi
c06879821	service results technology
c06879846	shred-it canada corporation inc-toroonnl
c06879874	tbd
c06880066	dynex semi conductor ltd
c06889086	core software corp
c06901981	private customer
c06906949	bell canada
c06922994	boyd moving & storage limited
c06925338	tbd
c06926437	telus-hsia-ardrab02
c06926438	telus-hsia-ftskab01
c06926439	telus-hsia-stalab07
c06926440	telus-hsia-edtnabzq
c06926583	newspaperdirect inc
c06926629	columbia mountain open network inc.-ivmrbc01
c06929269	private customer
c06930032	peace region internet society
c06930223	tsma-ministry of education
c06930526	telus-hsia-abfdbc01
c06930540	telus-hsia-vancbc06
c06930579	telus-hsia-stmbpqxq
c06930581	telus-hsia-stalab01
c06930587	telus-hsia-clgrab22
c06930591	telus-hsia-clgrab12
c06930600	telus-hsia-edtnabxr
c06930604	telus-hsia-cchrab01
c06930606	telus-hsia-clgrab10
c06930617	domain internet ltd.
c06934408	telus-hsia-qubcpqbi
c06934441	telus-hsia-nnimbc01
c06934521	telus-hsia-rcmdbc01
c06934534	telus-hsia-vancbc01
c06940132	telus-hsia-kmlpbc01
c06940188	dial internet-edmonton
c06940197	dial internet-edmonton
c06940198	dial internet-edmonton
c06940202	dial internet-edmonton
c06940207	dial internet-edmonton
c06940255	dial internet-edmonton
c06940261	dial internet-calgary
c06940335	canadian life and health association inc-toroonnl
c06940379	telus-hsia-vctabc05
c06940486	telus-hsia-ltbrab02
c06940568	telus-hsia-ftskab01
c06940573	telus-hsia-clgrab10
c06940574	telus-hsia-clgrab10
c06940682	telus-hsia-sylkab01
c06940719	telus-hsia-lcmbab02
c06944177	gillanders construction inc
c06944383	mcdonald systems incorporation
c06944395	bmp metals
c06944485	bpl incorporated
c06944487	maxxam analytica
c06944575	telus-hsia-bnbybc02
c06944660	telus-hsia-wlpnbc01
c06944732	telus-hsia-vctabc03
c06945057	telus-hsia-gdprab01
c06945091	the canadian jewish news
c06945141	telus-hsia-edtnabxt
c06945483	telus-hsia-dncnbc01
c06948051	south island cable limited
c06948187	indigiinet corporation
c06948325	navigue.com  -  9144-3036 quebec inc
c06948578	9128-7722 quebec inc o/a parc de la peninsule
c06949629	vancouver public library
c06949842	bytelok it solutions inc
c06950429	telus-hsia-srrybc02
c06953156	deltro energy inc
c06954427	telus-hsia-vancbc06
c06954485	telus-hsia-whrkbc01
c06954761	laricina energy ltd
c06955170	provincial health services authority-nwmrbc01
c06958854	soph solutions
c06958857	trigger internet solutions-orb online
c06958866	canadian crude separators inc
c06958880	egan teamboard inc.
c06958965	telus health and payment solutions
c06959221	creative financial staffing
c06959485	parasun technologies inc.-nwmrbc01
c06960039	westcoast english language centre-vancbc01
c06960175	shockware inc.
c06960187	tactika communication
c06960387	telus-hsia-mdhtab02
c06960565	telus-hsia-stalab01
c06962514	safilo canada inc
c06962544	cogeco connexion inc
c06962560	telus-hsia-strypqxq
c06962589	taleo canada inc - 2
c06962659	dial internet-edmonton
c06963250	telus-hsia-vancbc08
c06963284	telus-hsia-pgrgbc01
c06963323	telus-hsia-gbsnbc01
c06963446	vancouver film school
c06963494	telus-hsia-sagdpqxq
c06963906	tbd
c06963991	algorithmics
c06964083	tbd
c06964245	tridon communications
c06964298	emco corporation
c06965637	private customer
c06967796	memory lane computers-mdhtab01
c06976916	broadsign
c06981776	voysis ip solutions
c06987243	telus-hsia-edtnabxy
c07000926	avelacom hk ltd
c07020215	private customer
c07021436	telus-hsia-edtnabxu
c07022220	koeppel restaurant services inc
c07026421	private customer
c07037810	information systems architects inc.
c07045237	private customer
c07046530	telus communications   inc
c07046743	maple leaf foods inc
c07052605	morguard residential inc
c07055038	lamps plus sjc
c07059812	private customer
c07060228	private customer
c07060984	universal e-business solutions
c07060999	rose associates
c07066305	gb redes sa de cv
c07069075	private customer
c07069076	private customer
c07069246	acosta inc
c07069275	flagship credit acceptance
c07069646	telus mobility-british columbia
c07072758	amdocs canada managed services
c07073782	granite telecommunications
c07207217	private customer
c07238696	residence inn by marriott whitby
c07239524	sheetz-store #661 greensburg, pa
c07245877	rs elliott specialty supply
c07246955	private customer
c07247208	sympatico hse
c07247956	the j-jill group
c07250156	wabtec
c07250768	even times square south
c07272785	whittle management
c07274452	sympatico hse
c07275402	itel networks
c07278203	terumo aortic
c07278877	exceleron software
c07278878	okta inc
c07279437	brainstorm network inc
c07279619	clemson university
c07286651	woodbridge foam corporation
c07291079	headland communications
c07295078	bsc group
c07682763	sympatico hse
c07683111	hatzalah chicago
c07683342	game account network
c07683376	sympatico hse
c07683791	west carleton family health team
c07683822	sympatico hse
c07684756	sympatico hse
c07685187	sympatico hse
c07685195	sympatico hse
c07685239	sympatico hse
c07685300	sympatico hse
c07685318	sympatico hse
c07686250	sympatico hse
c07686280	sympatico hse
c07686313	sympatico hse
c07686326	sympatico hse
c07686343	sympatico hse
c07687431	sympatico hse
c07687467	sympatico hse
c07689709	draftkings
c07691792	sympatico hse
c07692560	sympatico hse
c07693831	sympatico hse
c07694956	private customer
c07695491	sympatico hse
c07695498	sympatico hse
c07695506	sympatico hse
c07695626	sympatico hse
c07699323	videotron ltee
c07699469	todo
c07699477	videotron ltee
c07699516	videotron ltee
c07699527	videotron ltee
c07699542	videotron ltee
c07699643	videotron ltee
c07699760	videotron ltee
c07700867	sympatico hse
c07700869	sympatico hse
c07700873	sympatico hse
c07700915	sympatico hse
c07702011	eggrp
c07703670	videotron ltee
c07703696	videotron ltee
c07703773	videotron ltee
c07703838	videotron ltee
c07703886	sympatico hse
c07705637	sympatico hse
c07705761	sympatico hse
c07722875	venture node llc
c07726420	spacex services, inc.
c07726421	spacex canada corp.
c07726425	spacex services, inc.
c07726448	spacex services, inc.
c07726470	spacex canada corp.
c07734435	ethan, kek
c07736535	sympatico hse
c07739104	daniela, kostrova
c07746285	spacex canada corp.
c07749343	sympatico hse
c07755386	sympatico hse
c07773395	sympatico hse
c07798079	sympatico hse
c07798202	dynadmic
c07802146	forcepoint international technology limited (fitl)
c07807603	web hosting canada
c07809036	sympatico hse
c07809446	sympatico hse
c07809506	sympatico hse
c07809565	sympatico hse
c07809576	sympatico hse
c07809626	sympatico hse
c07809627	sympatico hse
c07809675	sympatico hse
c07809749	sympatico hse
c07810939	sympatico hse
c07811236	sympatico hse
c07811897	legislative assembly office
c07812125	telus-hsia-deltbc01
c07812153	telus-hsia-pgrgbc01
c07813579	sympatico hse
c07813589	sympatico hse
c07813593	sympatico hse
c07813620	sympatico hse
c07813630	sympatico hse
c07813693	sympatico hse
c07813698	sympatico hse
c07815404	sympatico hse
c07815412	sympatico hse
c07815449	sympatico hse
c07815456	sympatico hse
c07819179	sympatico hse
c07819240	sympatico hse
c07820141	sympatico hse
c07820149	sympatico hse
c07827315	sympatico hse
c07827753	sympatico hse
c07827781	sympatico hse
c07827813	sympatico hse
c07832250	sympatico hse
c07832269	sympatico hse
c07832293	sympatico hse
c07835981	sympatico hse
c07836001	sympatico hse
c07841165	sympatico hse
c07850770	videotron ltee
c07851844	private customer
c07855398	sympatico hse
c07855420	sympatico hse
c07855424	sympatico hse
c07855425	sympatico hse
c07855430	sympatico hse
c07855442	sympatico hse
c07855748	httvserver
c07856211	sympatico hse
c07861732	sympatico hse
c07872697	sympatico hse
c07872708	sympatico hse
c07872723	sympatico hse
c07872734	sympatico hse
c07872767	sympatico hse
c07872780	sympatico hse
c07873073	sympatico hse
c07879694	videotron ltee
c07882932	sympatico hse
c07884422	wohehiv, zuni
c07888016	private customer
c07893320	private customer
c07909664	sympatico hse
c07913992	toronto catholic district school board
c07916175	uab edata
c07916874	sympatico hse
c07925751	sympatico hse
c07932111	sympatico hse
c07937147	endpointsystems
c07942039	forcepoint international technology limited (fitl)
c07944537	indellient inc.
c07949412	sympatico hse
c07950638	sympatico hse
c07962907	private customer
c07964203	sympatico hse
c07972149	telus-fibre-abfdbc01
c07972271	telus-fibre-clgrab12
c07972277	telus-fibre-clgrab12
c07972278	telus-fibre-clgrab12
c07972281	telus-fibre-clgrab12
c07972289	telus-fibre-clgrab12
c07972311	telus-fibre-clgrab22
c07972336	telus-fibre-clgrab38
c07972427	telus-fibre-edtnabxe
c07972506	telus-fibre-edtnabxy
c07972617	telus-fibre-lnglbc01
c07972669	telus-fibre-ptcmbc02
c07972735	telus-fibre-vancbc05
c07972784	telus-fibre-vancbc07
c07972875	telus-fibre-vctabc01
c07972898	telus-fibre-vernbc01
c07972915	telus-fibre-whrkbc01
c07973843	transformer table inc
c07978117	sympatico hse
c07982144	sympatico hse
c07984907	telus-hsia-klwnbc02
c07985039	sympatico hse
c07987422	tti inc
c07995502	telus-hsia-vctabc06
c08002866	sympatico hse
c08002894	sympatico hse
c08003191	telus-hsia-clgrab22
c08008110	sympatico hse
c08009585	telus-fibre-edtnabxe
c08009599	telus-dsl-gdprab01
c08009789	sympatico hse
c08012021	private customer
c08015989	labatt brewing company limited
c08016106	telus-fibre-vancbc07
c08018537	sympatico hse
c08018675	ilya kazlou
c08018845	telus-hsia-vancbc01
c08019051	telus-fibre-pgrgbc01
c08019057	telus-fibre-pntnbc02
c08019107	telus-fibre-sgbcpqxq
c08019386	telus-dsl-clgrab22
c08019430	telus-dsl-stalab01
c08019485	telus-dsl-ptmsbc01
c08019490	telus-dsl-ptmsbc01
c08019568	telus-dsl-edtnabxw
c08019593	telus-dsl-clgrab15
c08019623	telus-dsl-vctabc04
c08022011	telus-fibre-stitpqxq
c08022052	telus-fibre-stalab01
c08022484	sympatico hse
c08024276	telus-fibre-edtnabxs
c08024669	telus-dsl-ftlybc01
c08024676	telus-dsl-hanybc01
c08025834	telus-dsl-stmbpqxq
c08025854	telus-dsl-ftmmab03
c08025874	telus-dsl-wtcoab04
c08025879	telus-fibre-wtkwab02
c08025890	telus-dsl-cbrvbc01
c08025919	telus-dsl-ptcmbc02
c08026052	sympatico hse
c08028106	telus-fibre-codlab01
c08028188	telus-fibre-chndpqxq
c08028255	telus-fibre-ktmtbc01
c08028266	telus-fibre-nnimbc03
c08028293	telus-dsl-mtjlpqxq
c08030319	telus-fibre-rcmdbc01
c08030381	telus-dsl-clgrab06
c08030583	telus-dsl-tralbc01
c08030652	telus-fibre-clgrbc01
c08030655	telus-fibre-clwkbc01
c08030658	telus-dsl-clwkbc01
c08033897	telus-fibre-sschpqxq
c02701455	videotron ltee
c02701458	videotron ltee
c02701462	videotron ltee
c02701465	videotron ltee
c02701559	videotron ltee
c02701598	videotron ltee
c02701628	videotron ltee
c02701649	videotron ltee
c02701666	videotron ltee
c02701681	videotron ltee
c02701748	videotron ltee
c02701833	videotron ltee
c02701845	videotron ltee
c02701862	videotron ltee
c02701872	videotron ltee
c02701908	videotron ltee
c02703474	videotron ltee
c02705872	carma developers lp
c02706348	videotron ltee
c02706377	videotron ltee
c02706395	videotron ltee
c02706552	videotron ltee
c02706608	videotron ltee
c02706642	videotron ltee
c02706643	videotron ltee
c02706651	videotron ltee
c02706670	videotron ltee
c02706682	videotron ltee
c02706689	videotron ltee
c02706731	videotron ltee
c02706744	videotron ltee
c02706810	videotron ltee
c02706933	videotron ltee
c02706941	videotron ltee
c02706942	videotron ltee
c02706953	videotron ltee
c02707004	videotron ltee
c02707021	videotron ltee
c02707025	videotron ltee
c02707139	videotron ltee
c02707140	videotron ltee
c02707141	videotron ltee
c02707180	videotron ltee
c02707194	videotron ltee
c02707236	videotron ltee
c02707260	videotron ltee
c02707423	videotron ltee
c02707497	videotron ltee
c02707533	videotron ltee
c02707610	videotron ltee
c02707625	videotron ltee
c02707663	videotron ltee
c02707694	videotron ltee
c02707704	videotron ltee
c02707742	videotron ltee
c02707756	videotron ltee
c02707764	videotron ltee
c02707783	videotron ltee
c02707809	videotron ltee
c02707870	videotron ltee
c02707893	videotron ltee
c02707929	videotron ltee
c02707930	videotron ltee
c02707954	videotron ltee
c02707978	videotron ltee
c02708125	videotron ltee
c02708180	videotron ltee
c02708222	videotron ltee
c02708362	videotron ltee
c02708374	videotron ltee
c02708381	videotron ltee
c02708445	videotron ltee
c02708452	videotron ltee
c02708473	videotron ltee
c02713068	caspian information systems
c02714417	videotron ltee
c02714480	videotron ltee
c02754428	eastlink hsi
c02755346	eastlink hsi
c02755623	eastlink hsi
c02755722	eastlink hsi
c02756362	eastlink hsi
c02756363	eastlink hsi
c02756475	eastlink hsi
c02756702	eastlink hsi
c02756703	eastlink hsi
c02757222	primus canada ltd.
c02773423	questzones shoppers drug mart guelph pg0
c02775934	medical priorities london
c02777286	cogeco cable inc.
c02779941	zarlink semiconductor
c02789640	1174752 ontario inc.  o/a niagara.com
c02792886	vpsville
c02818650	net 2 net it solutions
c02865478	magik-net inc
c02872956	lexis services lp
c02873524	videotron ltee
c02873640	videotron ltee
c02873717	videotron ltee
c02873752	videotron ltee
c02873758	videotron ltee
c02873760	videotron ltee
c02873765	videotron ltee
c02873799	videotron ltee
c02873805	videotron ltee
c02873874	videotron ltee
c02873903	videotron ltee
c02873906	videotron ltee
c02873918	videotron ltee
c02873926	videotron ltee
c02873939	videotron ltee
c02873972	videotron ltee
c02873973	videotron ltee
c02874015	videotron ltee
c02876851	gustavo yauny
c02877188	roberto guttler
c02877604	t-kjool
c02883012	pareto
c02887922	aserty
c02895433	cozy games  cyprus  ltd.
c02895976	iweb hd
c02897593	entercom canada inc.
c02901686	eastlink hsi
c02903757	videotron ltee
c02906476	videotron ltee
c02916340	western quebec school board
c02917363	fiber internet center llc
c02948322	tinet
c02962731	idigital internet inc
c02974053	residences funeraires gravel
c02982666	videotron ltee
c02982713	videotron ltee
c02982745	videotron ltee
c02982814	videotron ltee
c02982848	videotron ltee
c02982857	videotron ltee
c02982867	videotron ltee
c02982876	videotron ltee
c03091288	tms international
c03093509	eastlink hsi
c03093521	eastlink hsi
c03102271	b2b2c inc
c03120726	s4potential corp
c03122133	videotron ltee
c03122406	videotron ltee
c03122421	videotron ltee
c03127271	videotron ltee
c03132226	videotron ltee
c03143029	cogeco cable canada lp
